q	r	ANI	n1	n2
barcode91.fasta	barcode54.fasta	99.9726	1649	1649
barcode91.fasta	barcode43.fasta	99.9658	1649	1649
barcode91.fasta	barcode48.fasta	99.2014	1621	1649
barcode91.fasta	barcode66.fasta	98.3369	1560	1649
barcode91.fasta	barcode64.fasta	97.7651	1554	1649
barcode91.fasta	barcode93.fasta	97.7634	1545	1649
barcode91.fasta	barcode31.fasta	97.759	1555	1649
barcode91.fasta	barcode53.fasta	97.7482	1549	1649
barcode91.fasta	barcode37.fasta	97.7396	1553	1649
barcode91.fasta	barcode02.fasta	97.7339	1561	1649
barcode91.fasta	barcode45.fasta	97.7222	1547	1649
barcode91.fasta	barcode36.fasta	97.722	1551	1649
barcode91.fasta	barcode63.fasta	97.7189	1563	1649
barcode91.fasta	barcode69.fasta	97.7178	1540	1649
barcode91.fasta	barcode70.fasta	97.7174	1566	1649
barcode91.fasta	barcode61.fasta	97.714	1558	1649
barcode91.fasta	barcode44.fasta	97.6936	1542	1649
barcode91.fasta	barcode14.fasta	97.6771	1543	1649
barcode91.fasta	barcode47.fasta	97.6764	1555	1649
barcode91.fasta	barcode46.fasta	97.6706	1543	1649
barcode91.fasta	barcode81.fasta	97.6702	1547	1649
barcode91.fasta	barcode96.fasta	97.6564	1550	1649
barcode91.fasta	barcode57.fasta	97.6527	1545	1649
barcode91.fasta	barcode52.fasta	97.6343	1543	1649
barcode91.fasta	barcode83.fasta	97.6263	1543	1649
barcode91.fasta	barcode49.fasta	97.6188	1557	1649
barcode91.fasta	barcode62.fasta	97.6165	1556	1649
barcode91.fasta	barcode01.fasta	97.6012	1549	1649
barcode91.fasta	barcode04.fasta	97.6009	1540	1649
barcode91.fasta	barcode92.fasta	97.5948	1544	1649
barcode91.fasta	barcode42.fasta	97.5875	1543	1649
barcode91.fasta	barcode55.fasta	97.585	1540	1649
barcode91.fasta	barcode56.fasta	97.5785	1541	1649
barcode91.fasta	barcode59.fasta	97.5499	1548	1649
barcode91.fasta	barcode60.fasta	97.545	1550	1649
barcode91.fasta	barcode65.fasta	97.5339	1550	1649
barcode91.fasta	barcode58.fasta	97.5304	1551	1649
barcode91.fasta	barcode89.fasta	97.5149	1554	1649
barcode91.fasta	barcode41.fasta	97.4964	1553	1649
barcode91.fasta	barcode15.fasta	97.4719	1557	1649
barcode91.fasta	barcode32.fasta	97.4552	1555	1649
barcode91.fasta	barcode51.fasta	97.4495	1558	1649
barcode91.fasta	barcode03.fasta	97.4481	1555	1649
barcode91.fasta	barcode72.fasta	97.3379	1524	1649
barcode91.fasta	barcode20.fasta	97.3229	1529	1649
barcode91.fasta	barcode73.fasta	97.3101	1525	1649
barcode91.fasta	barcode67.fasta	97.3093	1522	1649
barcode91.fasta	barcode85.fasta	97.3028	1533	1649
barcode91.fasta	barcode34.fasta	97.2995	1538	1649
barcode91.fasta	barcode08.fasta	97.2955	1532	1649
barcode91.fasta	barcode17.fasta	97.2938	1526	1649
barcode91.fasta	barcode68.fasta	97.2931	1523	1649
barcode91.fasta	barcode26.fasta	97.2926	1526	1649
barcode91.fasta	barcode78.fasta	97.2906	1525	1649
barcode91.fasta	barcode24.fasta	97.2853	1526	1649
barcode91.fasta	barcode87.fasta	97.2765	1531	1649
barcode91.fasta	barcode39.fasta	97.2748	1524	1649
barcode91.fasta	barcode71.fasta	97.2743	1537	1649
barcode91.fasta	barcode50.fasta	97.2687	1534	1649
barcode91.fasta	barcode11.fasta	97.2678	1532	1649
barcode91.fasta	barcode94.fasta	97.2654	1524	1649
barcode91.fasta	barcode25.fasta	97.2649	1524	1649
barcode91.fasta	barcode16.fasta	97.2648	1521	1649
barcode91.fasta	barcode74.fasta	97.2646	1519	1649
barcode91.fasta	barcode86.fasta	97.2639	1513	1649
barcode91.fasta	barcode06.fasta	97.2637	1529	1649
barcode91.fasta	barcode75.fasta	97.2608	1528	1649
barcode91.fasta	barcode19.fasta	97.2608	1527	1649
barcode91.fasta	barcode23.fasta	97.26	1525	1649
barcode91.fasta	barcode27.fasta	97.2598	1528	1649
barcode91.fasta	barcode21.fasta	97.2582	1526	1649
barcode91.fasta	barcode84.fasta	97.257	1531	1649
barcode91.fasta	barcode82.fasta	97.2564	1530	1649
barcode91.fasta	barcode13.fasta	97.2554	1535	1649
barcode91.fasta	barcode76.fasta	97.2505	1523	1649
barcode91.fasta	barcode07.fasta	97.2377	1537	1649
barcode91.fasta	barcode35.fasta	97.234	1533	1649
barcode91.fasta	barcode77.fasta	97.2339	1532	1649
barcode91.fasta	barcode22.fasta	97.2337	1531	1649
barcode91.fasta	barcode10.fasta	97.2309	1529	1649
barcode91.fasta	barcode18.fasta	97.2284	1542	1649
barcode91.fasta	barcode05.fasta	97.2258	1523	1649
barcode91.fasta	barcode09.fasta	97.2257	1531	1649
barcode91.fasta	barcode40.fasta	97.2173	1526	1649
barcode91.fasta	barcode33.fasta	97.2166	1532	1649
barcode91.fasta	barcode80.fasta	97.2139	1525	1649
barcode91.fasta	barcode28.fasta	97.2097	1534	1649
barcode91.fasta	barcode12.fasta	97.2076	1538	1649
barcode91.fasta	barcode30.fasta	97.2051	1524	1649
barcode91.fasta	barcode29.fasta	97.2006	1534	1649
barcode91.fasta	barcode79.fasta	97.1968	1525	1649
barcode91.fasta	barcode38.fasta	97.1947	1532	1649
barcode91.fasta	barcode88.fasta	97.1936	1536	1649
barcode91.fasta	barcode90.fasta	96.7722	1496	1649
barcode92.fasta	barcode92.fasta	100	1668	1668
barcode92.fasta	barcode01.fasta	99.3049	1607	1668
barcode92.fasta	barcode56.fasta	99.2407	1597	1668
barcode92.fasta	barcode83.fasta	99.1763	1609	1668
barcode92.fasta	barcode04.fasta	98.6283	1592	1668
barcode92.fasta	barcode42.fasta	98.6186	1592	1668
barcode92.fasta	barcode41.fasta	98.4562	1587	1668
barcode92.fasta	barcode58.fasta	98.4048	1593	1668
barcode92.fasta	barcode60.fasta	98.3825	1594	1668
barcode92.fasta	barcode55.fasta	98.3607	1588	1668
barcode92.fasta	barcode59.fasta	98.3563	1601	1668
barcode92.fasta	barcode15.fasta	98.2763	1597	1668
barcode92.fasta	barcode45.fasta	97.6161	1541	1668
barcode92.fasta	barcode46.fasta	97.6124	1517	1668
barcode92.fasta	barcode61.fasta	97.6027	1547	1668
barcode92.fasta	barcode31.fasta	97.6009	1553	1668
barcode92.fasta	barcode36.fasta	97.6007	1544	1668
barcode92.fasta	barcode93.fasta	97.5973	1549	1668
barcode92.fasta	barcode70.fasta	97.5923	1561	1668
barcode92.fasta	barcode52.fasta	97.5922	1566	1668
barcode92.fasta	barcode63.fasta	97.5907	1560	1668
barcode92.fasta	barcode02.fasta	97.5843	1560	1668
barcode92.fasta	barcode81.fasta	97.582	1554	1668
barcode92.fasta	barcode53.fasta	97.5809	1552	1668
barcode92.fasta	barcode47.fasta	97.5797	1549	1668
barcode92.fasta	barcode57.fasta	97.5738	1556	1668
barcode92.fasta	barcode69.fasta	97.5709	1547	1668
barcode92.fasta	barcode95.fasta	97.5671	1557	1668
barcode92.fasta	barcode96.fasta	97.5631	1555	1668
barcode92.fasta	barcode54.fasta	97.5597	1551	1668
barcode92.fasta	barcode62.fasta	97.5596	1566	1668
barcode92.fasta	barcode37.fasta	97.5594	1556	1668
barcode92.fasta	barcode64.fasta	97.5589	1560	1668
barcode92.fasta	barcode49.fasta	97.558	1566	1668
barcode92.fasta	barcode66.fasta	97.5368	1541	1668
barcode92.fasta	barcode48.fasta	97.5363	1566	1668
barcode92.fasta	barcode91.fasta	97.5353	1552	1668
barcode92.fasta	barcode44.fasta	97.5342	1558	1668
barcode92.fasta	barcode14.fasta	97.5327	1572	1668
barcode92.fasta	barcode43.fasta	97.5143	1561	1668
barcode92.fasta	barcode77.fasta	97.4616	1541	1668
barcode92.fasta	barcode20.fasta	97.4396	1538	1668
barcode92.fasta	barcode72.fasta	97.4389	1538	1668
barcode92.fasta	barcode65.fasta	97.4376	1552	1668
barcode92.fasta	barcode17.fasta	97.4337	1532	1668
barcode92.fasta	barcode30.fasta	97.4198	1554	1668
barcode92.fasta	barcode87.fasta	97.4196	1542	1668
barcode92.fasta	barcode34.fasta	97.4102	1540	1668
barcode92.fasta	barcode84.fasta	97.4031	1533	1668
barcode92.fasta	barcode85.fasta	97.4012	1536	1668
barcode92.fasta	barcode11.fasta	97.4005	1540	1668
barcode92.fasta	barcode22.fasta	97.3976	1528	1668
barcode92.fasta	barcode26.fasta	97.3973	1543	1668
barcode92.fasta	barcode21.fasta	97.3961	1530	1668
barcode92.fasta	barcode35.fasta	97.3942	1555	1668
barcode92.fasta	barcode50.fasta	97.393	1546	1668
barcode92.fasta	barcode71.fasta	97.3824	1540	1668
barcode92.fasta	barcode28.fasta	97.3818	1545	1668
barcode92.fasta	barcode27.fasta	97.3773	1543	1668
barcode92.fasta	barcode33.fasta	97.3754	1524	1668
barcode92.fasta	barcode78.fasta	97.3742	1541	1668
barcode92.fasta	barcode75.fasta	97.3663	1529	1668
barcode92.fasta	barcode18.fasta	97.3608	1532	1668
barcode92.fasta	barcode08.fasta	97.3584	1534	1668
barcode92.fasta	barcode86.fasta	97.3583	1533	1668
barcode92.fasta	barcode12.fasta	97.357	1547	1668
barcode92.fasta	barcode67.fasta	97.3518	1528	1668
barcode92.fasta	barcode74.fasta	97.3516	1521	1668
barcode92.fasta	barcode07.fasta	97.3504	1538	1668
barcode92.fasta	barcode80.fasta	97.3503	1527	1668
barcode92.fasta	barcode10.fasta	97.3493	1536	1668
barcode92.fasta	barcode68.fasta	97.3476	1527	1668
barcode92.fasta	barcode38.fasta	97.3475	1521	1668
barcode92.fasta	barcode06.fasta	97.3457	1531	1668
barcode92.fasta	barcode76.fasta	97.3449	1531	1668
barcode92.fasta	barcode29.fasta	97.3444	1539	1668
barcode92.fasta	barcode09.fasta	97.3431	1532	1668
barcode92.fasta	barcode94.fasta	97.342	1540	1668
barcode92.fasta	barcode73.fasta	97.342	1552	1668
barcode92.fasta	barcode51.fasta	97.3409	1557	1668
barcode92.fasta	barcode32.fasta	97.3363	1558	1668
barcode92.fasta	barcode24.fasta	97.3361	1538	1668
barcode92.fasta	barcode40.fasta	97.3309	1533	1668
barcode92.fasta	barcode19.fasta	97.329	1535	1668
barcode92.fasta	barcode82.fasta	97.3242	1533	1668
barcode92.fasta	barcode89.fasta	97.3231	1545	1668
barcode92.fasta	barcode13.fasta	97.3214	1526	1668
barcode92.fasta	barcode39.fasta	97.317	1532	1668
barcode92.fasta	barcode03.fasta	97.3099	1558	1668
barcode92.fasta	barcode23.fasta	97.3083	1549	1668
barcode92.fasta	barcode05.fasta	97.2806	1527	1668
barcode92.fasta	barcode88.fasta	97.2795	1544	1668
barcode92.fasta	barcode25.fasta	97.2686	1541	1668
barcode92.fasta	barcode79.fasta	97.2085	1548	1668
barcode92.fasta	barcode16.fasta	97.208	1534	1668
barcode92.fasta	barcode90.fasta	96.7296	1510	1668
barcode93.fasta	barcode93.fasta	100	1658	1659
barcode93.fasta	barcode14.fasta	99.1626	1601	1659
barcode93.fasta	barcode44.fasta	99.1453	1604	1659
barcode93.fasta	barcode57.fasta	99.1417	1601	1659
barcode93.fasta	barcode96.fasta	99.1392	1606	1659
barcode93.fasta	barcode81.fasta	99.1373	1601	1659
barcode93.fasta	barcode49.fasta	99.1368	1602	1659
barcode93.fasta	barcode62.fasta	99.1235	1604	1659
barcode93.fasta	barcode31.fasta	98.4439	1582	1659
barcode93.fasta	barcode37.fasta	98.4383	1585	1659
barcode93.fasta	barcode53.fasta	98.4325	1582	1659
barcode93.fasta	barcode64.fasta	98.4272	1585	1659
barcode93.fasta	barcode69.fasta	98.2071	1580	1659
barcode93.fasta	barcode47.fasta	97.9418	1571	1659
barcode93.fasta	barcode46.fasta	97.9226	1546	1659
barcode93.fasta	barcode36.fasta	97.9194	1552	1659
barcode93.fasta	barcode61.fasta	97.9126	1554	1659
barcode93.fasta	barcode02.fasta	97.8571	1569	1659
barcode93.fasta	barcode70.fasta	97.8457	1573	1659
barcode93.fasta	barcode63.fasta	97.8453	1571	1659
barcode93.fasta	barcode45.fasta	97.8218	1557	1659
barcode93.fasta	barcode54.fasta	97.7601	1549	1659
barcode93.fasta	barcode91.fasta	97.7325	1553	1659
barcode93.fasta	barcode48.fasta	97.727	1568	1659
barcode93.fasta	barcode66.fasta	97.7153	1543	1659
barcode93.fasta	barcode95.fasta	97.7073	1557	1659
barcode93.fasta	barcode43.fasta	97.6991	1551	1659
barcode93.fasta	barcode52.fasta	97.698	1553	1659
barcode93.fasta	barcode65.fasta	97.6753	1551	1659
barcode93.fasta	barcode01.fasta	97.6651	1551	1659
barcode93.fasta	barcode89.fasta	97.6596	1553	1659
barcode93.fasta	barcode41.fasta	97.6489	1560	1659
barcode93.fasta	barcode56.fasta	97.6438	1536	1659
barcode93.fasta	barcode60.fasta	97.6398	1550	1659
barcode93.fasta	barcode42.fasta	97.6334	1556	1659
barcode93.fasta	barcode83.fasta	97.6305	1549	1659
barcode93.fasta	barcode04.fasta	97.6297	1559	1659
barcode93.fasta	barcode32.fasta	97.6196	1558	1659
barcode93.fasta	barcode51.fasta	97.6165	1557	1659
barcode93.fasta	barcode59.fasta	97.6084	1561	1659
barcode93.fasta	barcode92.fasta	97.6049	1554	1659
barcode93.fasta	barcode55.fasta	97.6033	1557	1659
barcode93.fasta	barcode03.fasta	97.5775	1557	1659
barcode93.fasta	barcode58.fasta	97.5608	1558	1659
barcode93.fasta	barcode15.fasta	97.523	1550	1659
barcode93.fasta	barcode17.fasta	97.4159	1521	1659
barcode93.fasta	barcode84.fasta	97.401	1530	1659
barcode93.fasta	barcode27.fasta	97.3963	1518	1659
barcode93.fasta	barcode72.fasta	97.3944	1529	1659
barcode93.fasta	barcode87.fasta	97.381	1528	1659
barcode93.fasta	barcode74.fasta	97.3772	1522	1659
barcode93.fasta	barcode78.fasta	97.3761	1519	1659
barcode93.fasta	barcode67.fasta	97.3728	1516	1659
barcode93.fasta	barcode71.fasta	97.3673	1529	1659
barcode93.fasta	barcode18.fasta	97.3583	1536	1659
barcode93.fasta	barcode88.fasta	97.3511	1531	1659
barcode93.fasta	barcode20.fasta	97.3503	1534	1659
barcode93.fasta	barcode34.fasta	97.3496	1531	1659
barcode93.fasta	barcode68.fasta	97.3472	1517	1659
barcode93.fasta	barcode86.fasta	97.3392	1537	1659
barcode93.fasta	barcode21.fasta	97.3384	1520	1659
barcode93.fasta	barcode39.fasta	97.3382	1529	1659
barcode93.fasta	barcode13.fasta	97.3368	1524	1659
barcode93.fasta	barcode29.fasta	97.3356	1529	1659
barcode93.fasta	barcode10.fasta	97.3336	1535	1659
barcode93.fasta	barcode85.fasta	97.3322	1531	1659
barcode93.fasta	barcode28.fasta	97.3295	1538	1659
barcode93.fasta	barcode08.fasta	97.326	1527	1659
barcode93.fasta	barcode75.fasta	97.3244	1534	1659
barcode93.fasta	barcode12.fasta	97.322	1542	1659
barcode93.fasta	barcode25.fasta	97.3216	1531	1659
barcode93.fasta	barcode23.fasta	97.3177	1529	1659
barcode93.fasta	barcode07.fasta	97.3177	1528	1659
barcode93.fasta	barcode26.fasta	97.3048	1526	1659
barcode93.fasta	barcode22.fasta	97.3042	1533	1659
barcode93.fasta	barcode11.fasta	97.3039	1533	1659
barcode93.fasta	barcode50.fasta	97.3018	1528	1659
barcode93.fasta	barcode82.fasta	97.2995	1529	1659
barcode93.fasta	barcode77.fasta	97.2978	1530	1659
barcode93.fasta	barcode24.fasta	97.2966	1531	1659
barcode93.fasta	barcode16.fasta	97.2958	1542	1659
barcode93.fasta	barcode19.fasta	97.295	1530	1659
barcode93.fasta	barcode38.fasta	97.2939	1528	1659
barcode93.fasta	barcode73.fasta	97.2939	1544	1659
barcode93.fasta	barcode06.fasta	97.2934	1535	1659
barcode93.fasta	barcode76.fasta	97.2928	1530	1659
barcode93.fasta	barcode35.fasta	97.2924	1535	1659
barcode93.fasta	barcode30.fasta	97.2831	1542	1659
barcode93.fasta	barcode05.fasta	97.2787	1535	1659
barcode93.fasta	barcode33.fasta	97.2728	1538	1659
barcode93.fasta	barcode80.fasta	97.2722	1523	1659
barcode93.fasta	barcode09.fasta	97.2719	1529	1659
barcode93.fasta	barcode94.fasta	97.271	1530	1659
barcode93.fasta	barcode79.fasta	97.2482	1540	1659
barcode93.fasta	barcode40.fasta	97.2275	1543	1659
barcode93.fasta	barcode90.fasta	96.7784	1513	1659
barcode94.fasta	barcode94.fasta	100	1689	1690
barcode94.fasta	barcode23.fasta	99.9887	1683	1690
barcode94.fasta	barcode06.fasta	99.9845	1687	1690
barcode94.fasta	barcode76.fasta	99.9809	1685	1690
barcode94.fasta	barcode24.fasta	99.9751	1684	1690
barcode94.fasta	barcode19.fasta	99.975	1683	1690
barcode94.fasta	barcode29.fasta	99.9684	1685	1690
barcode94.fasta	barcode77.fasta	99.9677	1676	1690
barcode94.fasta	barcode35.fasta	99.9583	1674	1690
barcode94.fasta	barcode25.fasta	99.9492	1673	1690
barcode94.fasta	barcode16.fasta	99.9101	1671	1690
barcode94.fasta	barcode82.fasta	99.7615	1655	1690
barcode94.fasta	barcode75.fasta	99.2044	1663	1690
barcode94.fasta	barcode39.fasta	99.1972	1662	1690
barcode94.fasta	barcode68.fasta	99.1918	1662	1690
barcode94.fasta	barcode67.fasta	99.1912	1662	1690
barcode94.fasta	barcode13.fasta	99.1873	1657	1690
barcode94.fasta	barcode74.fasta	98.9205	1625	1690
barcode94.fasta	barcode78.fasta	98.7302	1577	1690
barcode94.fasta	barcode22.fasta	98.701	1577	1690
barcode94.fasta	barcode07.fasta	98.6879	1576	1690
barcode94.fasta	barcode85.fasta	98.6571	1586	1690
barcode94.fasta	barcode17.fasta	98.645	1594	1690
barcode94.fasta	barcode27.fasta	98.6434	1586	1690
barcode94.fasta	barcode34.fasta	98.6427	1591	1690
barcode94.fasta	barcode08.fasta	98.6416	1584	1690
barcode94.fasta	barcode20.fasta	98.6356	1574	1690
barcode94.fasta	barcode71.fasta	98.6345	1601	1690
barcode94.fasta	barcode72.fasta	98.6344	1585	1690
barcode94.fasta	barcode50.fasta	98.6083	1585	1690
barcode94.fasta	barcode11.fasta	98.6074	1587	1690
barcode94.fasta	barcode87.fasta	98.6009	1588	1690
barcode94.fasta	barcode80.fasta	98.595	1584	1690
barcode94.fasta	barcode73.fasta	98.5816	1588	1690
barcode94.fasta	barcode26.fasta	98.5769	1587	1690
barcode94.fasta	barcode33.fasta	98.53	1570	1690
barcode94.fasta	barcode21.fasta	98.5151	1584	1690
barcode94.fasta	barcode79.fasta	98.4863	1583	1690
barcode94.fasta	barcode10.fasta	98.4634	1596	1690
barcode94.fasta	barcode38.fasta	98.4545	1578	1690
barcode94.fasta	barcode86.fasta	98.4386	1608	1690
barcode94.fasta	barcode30.fasta	98.4288	1600	1690
barcode94.fasta	barcode05.fasta	98.4272	1588	1690
barcode94.fasta	barcode88.fasta	98.3325	1591	1690
barcode94.fasta	barcode28.fasta	98.285	1578	1690
barcode94.fasta	barcode84.fasta	98.2784	1568	1690
barcode94.fasta	barcode18.fasta	98.2608	1579	1690
barcode94.fasta	barcode12.fasta	98.2541	1578	1690
barcode94.fasta	barcode40.fasta	97.7795	1555	1690
barcode94.fasta	barcode09.fasta	97.747	1552	1690
barcode94.fasta	barcode46.fasta	97.3607	1503	1690
barcode94.fasta	barcode45.fasta	97.3401	1533	1690
barcode94.fasta	barcode01.fasta	97.3332	1530	1690
barcode94.fasta	barcode83.fasta	97.3111	1533	1690
barcode94.fasta	barcode92.fasta	97.3083	1540	1690
barcode94.fasta	barcode69.fasta	97.3076	1517	1690
barcode94.fasta	barcode02.fasta	97.3044	1531	1690
barcode94.fasta	barcode93.fasta	97.2994	1530	1690
barcode94.fasta	barcode63.fasta	97.2926	1527	1690
barcode94.fasta	barcode70.fasta	97.2912	1528	1690
barcode94.fasta	barcode47.fasta	97.2885	1537	1690
barcode94.fasta	barcode42.fasta	97.285	1537	1690
barcode94.fasta	barcode66.fasta	97.2826	1518	1690
barcode94.fasta	barcode55.fasta	97.2805	1545	1690
barcode94.fasta	barcode36.fasta	97.2635	1531	1690
barcode94.fasta	barcode04.fasta	97.2612	1542	1690
barcode94.fasta	barcode49.fasta	97.252	1533	1690
barcode94.fasta	barcode44.fasta	97.2519	1515	1690
barcode94.fasta	barcode56.fasta	97.2504	1523	1690
barcode94.fasta	barcode58.fasta	97.2465	1539	1690
barcode94.fasta	barcode52.fasta	97.2394	1549	1690
barcode94.fasta	barcode62.fasta	97.2391	1534	1690
barcode94.fasta	barcode57.fasta	97.2357	1526	1690
barcode94.fasta	barcode91.fasta	97.2331	1524	1690
barcode94.fasta	barcode81.fasta	97.2303	1528	1690
barcode94.fasta	barcode64.fasta	97.2282	1538	1690
barcode94.fasta	barcode61.fasta	97.2255	1549	1690
barcode94.fasta	barcode41.fasta	97.2248	1550	1690
barcode94.fasta	barcode60.fasta	97.2165	1544	1690
barcode94.fasta	barcode31.fasta	97.2165	1529	1690
barcode94.fasta	barcode54.fasta	97.2139	1526	1690
barcode94.fasta	barcode37.fasta	97.2118	1534	1690
barcode94.fasta	barcode14.fasta	97.2118	1530	1690
barcode94.fasta	barcode96.fasta	97.2072	1530	1690
barcode94.fasta	barcode65.fasta	97.2037	1531	1690
barcode94.fasta	barcode43.fasta	97.2021	1531	1690
barcode94.fasta	barcode59.fasta	97.2013	1547	1690
barcode94.fasta	barcode53.fasta	97.1902	1536	1690
barcode94.fasta	barcode51.fasta	97.1893	1530	1690
barcode94.fasta	barcode03.fasta	97.1866	1526	1690
barcode94.fasta	barcode95.fasta	97.1827	1537	1690
barcode94.fasta	barcode32.fasta	97.1778	1529	1690
barcode94.fasta	barcode89.fasta	97.1631	1535	1690
barcode94.fasta	barcode15.fasta	97.1529	1553	1690
barcode94.fasta	barcode48.fasta	97.151	1534	1690
barcode94.fasta	barcode90.fasta	96.6232	1493	1690
barcode95.fasta	barcode95.fasta	100	1649	1649
barcode95.fasta	barcode54.fasta	99.991	1648	1649
barcode95.fasta	barcode91.fasta	99.9797	1648	1649
barcode95.fasta	barcode43.fasta	99.9774	1647	1649
barcode95.fasta	barcode48.fasta	99.2313	1618	1649
barcode95.fasta	barcode66.fasta	98.3088	1564	1649
barcode95.fasta	barcode31.fasta	97.779	1556	1649
barcode95.fasta	barcode37.fasta	97.7672	1550	1649
barcode95.fasta	barcode64.fasta	97.7645	1556	1649
barcode95.fasta	barcode53.fasta	97.7556	1559	1649
barcode95.fasta	barcode93.fasta	97.7378	1550	1649
barcode95.fasta	barcode63.fasta	97.7337	1566	1649
barcode95.fasta	barcode69.fasta	97.7266	1553	1649
barcode95.fasta	barcode70.fasta	97.7247	1570	1649
barcode95.fasta	barcode36.fasta	97.7201	1541	1649
barcode95.fasta	barcode02.fasta	97.7168	1568	1649
barcode95.fasta	barcode61.fasta	97.7141	1554	1649
barcode95.fasta	barcode44.fasta	97.6884	1553	1649
barcode95.fasta	barcode46.fasta	97.683	1544	1649
barcode95.fasta	barcode14.fasta	97.6766	1548	1649
barcode95.fasta	barcode83.fasta	97.6719	1544	1649
barcode95.fasta	barcode45.fasta	97.6714	1557	1649
barcode95.fasta	barcode81.fasta	97.6674	1549	1649
barcode95.fasta	barcode49.fasta	97.6594	1549	1649
barcode95.fasta	barcode57.fasta	97.6589	1554	1649
barcode95.fasta	barcode47.fasta	97.6566	1566	1649
barcode95.fasta	barcode62.fasta	97.6548	1548	1649
barcode95.fasta	barcode52.fasta	97.6449	1548	1649
barcode95.fasta	barcode96.fasta	97.6358	1555	1649
barcode95.fasta	barcode04.fasta	97.5994	1541	1649
barcode95.fasta	barcode55.fasta	97.596	1545	1649
barcode95.fasta	barcode92.fasta	97.5863	1552	1649
barcode95.fasta	barcode01.fasta	97.5788	1557	1649
barcode95.fasta	barcode56.fasta	97.5702	1548	1649
barcode95.fasta	barcode42.fasta	97.5677	1548	1649
barcode95.fasta	barcode65.fasta	97.5562	1554	1649
barcode95.fasta	barcode60.fasta	97.554	1552	1649
