Barcode_present	spacer_id	
barcode54	barcode43_contig_1_Unknown_1_15|297546-297577
barcode57	barcode43_contig_1_Unknown_1_15|297546-297577
barcode62	barcode43_contig_1_Unknown_1_15|297546-297577
barcode81	barcode43_contig_1_Unknown_1_15|297546-297577
barcode91	barcode43_contig_1_Unknown_1_15|297546-297577
barcode93	barcode43_contig_1_Unknown_1_15|297546-297577
barcode95	barcode43_contig_1_Unknown_1_15|297546-297577
barcode96	barcode43_contig_1_Unknown_1_15|297546-297577
barcode14	barcode93_contig_2_Unknown_2_7|307595-307626
barcode31	barcode93_contig_2_Unknown_2_7|307595-307626
barcode37	barcode93_contig_2_Unknown_2_7|307595-307626
barcode44	barcode93_contig_2_Unknown_2_7|307595-307626
barcode49	barcode93_contig_2_Unknown_2_7|307595-307626
barcode53	barcode93_contig_2_Unknown_2_7|307595-307626
barcode57	barcode93_contig_2_Unknown_2_7|307595-307626
barcode62	barcode93_contig_2_Unknown_2_7|307595-307626
barcode64	barcode93_contig_2_Unknown_2_7|307595-307626
barcode81	barcode93_contig_2_Unknown_2_7|307595-307626
barcode93	barcode93_contig_2_Unknown_2_7|307595-307626
barcode96	barcode93_contig_2_Unknown_2_7|307595-307626
barcode45	barcode61_contig_1_Unknown_1_57|297916-297947
barcode61	barcode61_contig_1_Unknown_1_57|297916-297947
barcode03	barcode03_contig_1_Unknown_1_79|298043-298074
barcode32	barcode03_contig_1_Unknown_1_79|298043-298074
barcode51	barcode03_contig_1_Unknown_1_79|298043-298074
barcode65	barcode03_contig_1_Unknown_1_79|298043-298074
barcode89	barcode03_contig_1_Unknown_1_79|298043-298074
barcode15	barcode15_contig_1_Unknown_1_16|298314-298345
barcode41	barcode15_contig_1_Unknown_1_16|298314-298345
barcode59	barcode15_contig_1_Unknown_1_16|298314-298345
barcode60	barcode15_contig_1_Unknown_1_16|298314-298345
barcode15	barcode15_contig_1_Unknown_1_15|298254-298285
barcode41	barcode15_contig_1_Unknown_1_15|298254-298285
barcode59	barcode15_contig_1_Unknown_1_15|298254-298285
barcode60	barcode15_contig_1_Unknown_1_15|298254-298285
barcode43	barcode43_contig_1_Unknown_1_76|301207-301238
barcode54	barcode43_contig_1_Unknown_1_76|301207-301238
barcode91	barcode43_contig_1_Unknown_1_76|301207-301238
barcode95	barcode43_contig_1_Unknown_1_76|301207-301238
barcode45	barcode61_contig_1_Unknown_1_66|298455-298486
barcode61	barcode61_contig_1_Unknown_1_66|298455-298486
barcode03	barcode03_contig_1_Unknown_1_22|294620-294651
barcode32	barcode03_contig_1_Unknown_1_22|294620-294651
barcode51	barcode03_contig_1_Unknown_1_22|294620-294651
barcode65	barcode03_contig_1_Unknown_1_22|294620-294651
barcode89	barcode03_contig_1_Unknown_1_22|294620-294651
barcode69	barcode69_contig_1_Unknown_1_46|288365-288396
barcode52	barcode52_contig_1_Unknown_1_52|294358-294389
barcode01	barcode01_contig_1_Unknown_1_53|4599477-4599508
barcode56	barcode01_contig_1_Unknown_1_53|4599477-4599508
barcode83	barcode01_contig_1_Unknown_1_53|4599477-4599508
barcode01	barcode01_contig_1_Unknown_1_8|4596778-4596809
barcode56	barcode01_contig_1_Unknown_1_8|4596778-4596809
barcode83	barcode01_contig_1_Unknown_1_8|4596778-4596809
barcode03	barcode03_contig_1_Unknown_1_73|297683-297714
barcode32	barcode03_contig_1_Unknown_1_73|297683-297714
barcode51	barcode03_contig_1_Unknown_1_73|297683-297714
barcode65	barcode03_contig_1_Unknown_1_73|297683-297714
barcode89	barcode03_contig_1_Unknown_1_73|297683-297714
barcode48	barcode48_contig_3_Unknown_1_31|294115-294146
barcode69	barcode48_contig_3_Unknown_1_31|294115-294146
barcode61	barcode61_contig_1_Unknown_1_75|298995-299026
barcode45	barcode46_contig_1_Unknown_1_19|293450-293481
barcode46	barcode46_contig_1_Unknown_1_19|293450-293481
barcode47	barcode46_contig_1_Unknown_1_19|293450-293481
barcode52	barcode46_contig_1_Unknown_1_19|293450-293481
barcode14	barcode81_contig_1_Unknown_2_14|302887-302918
barcode44	barcode81_contig_1_Unknown_2_14|302887-302918
barcode49	barcode81_contig_1_Unknown_2_14|302887-302918
barcode57	barcode81_contig_1_Unknown_2_14|302887-302918
barcode62	barcode81_contig_1_Unknown_2_14|302887-302918
barcode81	barcode81_contig_1_Unknown_2_14|302887-302918
barcode96	barcode81_contig_1_Unknown_2_14|302887-302918
barcode93	barcode93_contig_2_Unknown_2_17|308196-308227
barcode02	barcode36_contig_1_Unknown_1_49|288146-288177
barcode14	barcode36_contig_1_Unknown_1_49|288146-288177
barcode31	barcode36_contig_1_Unknown_1_49|288146-288177
barcode36	barcode36_contig_1_Unknown_1_49|288146-288177
barcode37	barcode36_contig_1_Unknown_1_49|288146-288177
barcode44	barcode36_contig_1_Unknown_1_49|288146-288177
barcode49	barcode36_contig_1_Unknown_1_49|288146-288177
barcode53	barcode36_contig_1_Unknown_1_49|288146-288177
barcode57	barcode36_contig_1_Unknown_1_49|288146-288177
barcode62	barcode36_contig_1_Unknown_1_49|288146-288177
barcode63	barcode36_contig_1_Unknown_1_49|288146-288177
barcode64	barcode36_contig_1_Unknown_1_49|288146-288177
barcode70	barcode36_contig_1_Unknown_1_49|288146-288177
barcode81	barcode36_contig_1_Unknown_1_49|288146-288177
barcode93	barcode36_contig_1_Unknown_1_49|288146-288177
barcode96	barcode36_contig_1_Unknown_1_49|288146-288177
barcode02	barcode02_contig_1_Unknown_1_69|301857-301888
barcode63	barcode02_contig_1_Unknown_1_69|301857-301888
barcode70	barcode02_contig_1_Unknown_1_69|301857-301888
barcode14	barcode36_contig_1_Unknown_1_57|288626-288657
barcode14	barcode36_contig_1_Unknown_1_57|288626-288657
barcode31	barcode36_contig_1_Unknown_1_57|288626-288657
barcode36	barcode36_contig_1_Unknown_1_57|288626-288657
barcode37	barcode36_contig_1_Unknown_1_57|288626-288657
barcode44	barcode36_contig_1_Unknown_1_57|288626-288657
barcode44	barcode36_contig_1_Unknown_1_57|288626-288657
barcode45	barcode36_contig_1_Unknown_1_57|288626-288657
barcode49	barcode36_contig_1_Unknown_1_57|288626-288657
barcode49	barcode36_contig_1_Unknown_1_57|288626-288657
barcode53	barcode36_contig_1_Unknown_1_57|288626-288657
barcode57	barcode36_contig_1_Unknown_1_57|288626-288657
barcode57	barcode36_contig_1_Unknown_1_57|288626-288657
barcode62	barcode36_contig_1_Unknown_1_57|288626-288657
barcode62	barcode36_contig_1_Unknown_1_57|288626-288657
barcode64	barcode36_contig_1_Unknown_1_57|288626-288657
barcode81	barcode36_contig_1_Unknown_1_57|288626-288657
barcode81	barcode36_contig_1_Unknown_1_57|288626-288657
barcode93	barcode36_contig_1_Unknown_1_57|288626-288657
barcode96	barcode36_contig_1_Unknown_1_57|288626-288657
barcode96	barcode36_contig_1_Unknown_1_57|288626-288657
barcode01	barcode01_contig_1_Unknown_1_34|4598338-4598369
barcode56	barcode01_contig_1_Unknown_1_34|4598338-4598369
barcode83	barcode01_contig_1_Unknown_1_34|4598338-4598369
barcode46	barcode46_contig_1_Unknown_1_24|293750-293781
barcode47	barcode46_contig_1_Unknown_1_24|293750-293781
barcode41	barcode41_contig_1_Unknown_1_21|291944-291975
barcode02	barcode15_contig_1_Unknown_1_1|297415-297445
barcode14	barcode15_contig_1_Unknown_1_1|297415-297445
barcode15	barcode15_contig_1_Unknown_1_1|297415-297445
barcode31	barcode15_contig_1_Unknown_1_1|297415-297445
barcode36	barcode15_contig_1_Unknown_1_1|297415-297445
barcode37	barcode15_contig_1_Unknown_1_1|297415-297445
barcode41	barcode15_contig_1_Unknown_1_1|297415-297445
barcode43	barcode15_contig_1_Unknown_1_1|297415-297445
barcode44	barcode15_contig_1_Unknown_1_1|297415-297445
barcode48	barcode15_contig_1_Unknown_1_1|297415-297445
barcode49	barcode15_contig_1_Unknown_1_1|297415-297445
barcode53	barcode15_contig_1_Unknown_1_1|297415-297445
barcode54	barcode15_contig_1_Unknown_1_1|297415-297445
barcode57	barcode15_contig_1_Unknown_1_1|297415-297445
barcode58	barcode15_contig_1_Unknown_1_1|297415-297445
barcode59	barcode15_contig_1_Unknown_1_1|297415-297445
barcode60	barcode15_contig_1_Unknown_1_1|297415-297445
barcode62	barcode15_contig_1_Unknown_1_1|297415-297445
barcode63	barcode15_contig_1_Unknown_1_1|297415-297445
barcode64	barcode15_contig_1_Unknown_1_1|297415-297445
barcode69	barcode15_contig_1_Unknown_1_1|297415-297445
barcode70	barcode15_contig_1_Unknown_1_1|297415-297445
barcode81	barcode15_contig_1_Unknown_1_1|297415-297445
barcode91	barcode15_contig_1_Unknown_1_1|297415-297445
barcode93	barcode15_contig_1_Unknown_1_1|297415-297445
barcode95	barcode15_contig_1_Unknown_1_1|297415-297445
barcode96	barcode15_contig_1_Unknown_1_1|297415-297445
barcode14	barcode45_contig_1_Unknown_1_35|292363-292394
barcode31	barcode45_contig_1_Unknown_1_35|292363-292394
barcode37	barcode45_contig_1_Unknown_1_35|292363-292394
barcode44	barcode45_contig_1_Unknown_1_35|292363-292394
barcode45	barcode45_contig_1_Unknown_1_35|292363-292394
barcode45	barcode45_contig_1_Unknown_1_35|292363-292394
barcode49	barcode45_contig_1_Unknown_1_35|292363-292394
barcode53	barcode45_contig_1_Unknown_1_35|292363-292394
barcode57	barcode45_contig_1_Unknown_1_35|292363-292394
barcode62	barcode45_contig_1_Unknown_1_35|292363-292394
barcode64	barcode45_contig_1_Unknown_1_35|292363-292394
barcode81	barcode45_contig_1_Unknown_1_35|292363-292394
barcode93	barcode45_contig_1_Unknown_1_35|292363-292394
barcode96	barcode45_contig_1_Unknown_1_35|292363-292394
barcode58	barcode58_contig_1_Unknown_1_51|297606-297637
barcode43	barcode43_contig_1_Unknown_1_3|296824-296855
barcode54	barcode43_contig_1_Unknown_1_3|296824-296855
barcode91	barcode43_contig_1_Unknown_1_3|296824-296855
barcode95	barcode43_contig_1_Unknown_1_3|296824-296855
barcode15	barcode15_contig_1_Unknown_1_14|298194-298225
barcode41	barcode15_contig_1_Unknown_1_14|298194-298225
barcode59	barcode15_contig_1_Unknown_1_14|298194-298225
barcode60	barcode15_contig_1_Unknown_1_14|298194-298225
barcode14	barcode93_contig_2_Unknown_1_84|304975-305006
barcode31	barcode93_contig_2_Unknown_1_84|304975-305006
barcode37	barcode93_contig_2_Unknown_1_84|304975-305006
barcode44	barcode93_contig_2_Unknown_1_84|304975-305006
barcode49	barcode93_contig_2_Unknown_1_84|304975-305006
barcode53	barcode93_contig_2_Unknown_1_84|304975-305006
barcode57	barcode93_contig_2_Unknown_1_84|304975-305006
barcode62	barcode93_contig_2_Unknown_1_84|304975-305006
barcode64	barcode93_contig_2_Unknown_1_84|304975-305006
barcode81	barcode93_contig_2_Unknown_1_84|304975-305006
barcode93	barcode93_contig_2_Unknown_1_84|304975-305006
barcode96	barcode93_contig_2_Unknown_1_84|304975-305006
barcode43	barcode43_contig_1_Unknown_1_81|301507-301538
barcode54	barcode43_contig_1_Unknown_1_81|301507-301538
barcode91	barcode43_contig_1_Unknown_1_81|301507-301538
barcode95	barcode43_contig_1_Unknown_1_81|301507-301538
barcode36	barcode36_contig_1_Unknown_1_77|289829-289860
barcode01	barcode01_contig_1_Unknown_1_3|4596478-4596509
barcode56	barcode01_contig_1_Unknown_1_3|4596478-4596509
barcode83	barcode01_contig_1_Unknown_1_3|4596478-4596509
barcode14	barcode43_contig_1_Unknown_1_20|297846-297877
barcode31	barcode43_contig_1_Unknown_1_20|297846-297877
barcode37	barcode43_contig_1_Unknown_1_20|297846-297877
barcode43	barcode43_contig_1_Unknown_1_20|297846-297877
barcode44	barcode43_contig_1_Unknown_1_20|297846-297877
barcode49	barcode43_contig_1_Unknown_1_20|297846-297877
barcode53	barcode43_contig_1_Unknown_1_20|297846-297877
barcode54	barcode43_contig_1_Unknown_1_20|297846-297877
barcode57	barcode43_contig_1_Unknown_1_20|297846-297877
barcode62	barcode43_contig_1_Unknown_1_20|297846-297877
barcode64	barcode43_contig_1_Unknown_1_20|297846-297877
barcode81	barcode43_contig_1_Unknown_1_20|297846-297877
barcode91	barcode43_contig_1_Unknown_1_20|297846-297877
barcode93	barcode43_contig_1_Unknown_1_20|297846-297877
barcode95	barcode43_contig_1_Unknown_1_20|297846-297877
barcode96	barcode43_contig_1_Unknown_1_20|297846-297877
barcode02	barcode48_contig_3_Unknown_1_14|293095-293126
barcode36	barcode48_contig_3_Unknown_1_14|293095-293126
barcode48	barcode48_contig_3_Unknown_1_14|293095-293126
barcode63	barcode48_contig_3_Unknown_1_14|293095-293126
barcode69	barcode48_contig_3_Unknown_1_14|293095-293126
barcode70	barcode48_contig_3_Unknown_1_14|293095-293126
barcode15	barcode15_contig_1_Unknown_1_4|297594-297625
barcode41	barcode15_contig_1_Unknown_1_4|297594-297625
barcode58	barcode15_contig_1_Unknown_1_4|297594-297625
barcode59	barcode15_contig_1_Unknown_1_4|297594-297625
barcode60	barcode15_contig_1_Unknown_1_4|297594-297625
barcode36	barcode36_contig_1_Unknown_1_72|289527-289558
barcode01	barcode01_contig_1_Unknown_1_96|4602058-4602089
barcode56	barcode01_contig_1_Unknown_1_96|4602058-4602089
barcode83	barcode01_contig_1_Unknown_1_96|4602058-4602089
barcode59	barcode59_contig_1_Unknown_1_18|291705-291736
barcode60	barcode59_contig_1_Unknown_1_18|291705-291736
barcode03	barcode03_contig_1_Unknown_1_67|297323-297354
barcode32	barcode03_contig_1_Unknown_1_67|297323-297354
barcode51	barcode03_contig_1_Unknown_1_67|297323-297354
barcode65	barcode03_contig_1_Unknown_1_67|297323-297354
barcode89	barcode03_contig_1_Unknown_1_67|297323-297354
barcode58	barcode58_contig_1_Unknown_1_45|297246-297277
barcode45	barcode61_contig_1_Unknown_1_50|297496-297527
barcode61	barcode61_contig_1_Unknown_1_50|297496-297527
barcode01	barcode01_contig_1_Unknown_1_17|4597318-4597349
barcode56	barcode01_contig_1_Unknown_1_17|4597318-4597349
barcode83	barcode01_contig_1_Unknown_1_17|4597318-4597349
barcode02	barcode02_contig_1_Unknown_1_59|301254-301285
barcode63	barcode02_contig_1_Unknown_1_59|301254-301285
barcode70	barcode02_contig_1_Unknown_1_59|301254-301285
barcode46	barcode48_contig_3_Unknown_1_36|294415-294446
barcode47	barcode48_contig_3_Unknown_1_36|294415-294446
barcode48	barcode48_contig_3_Unknown_1_36|294415-294446
barcode69	barcode48_contig_3_Unknown_1_36|294415-294446
barcode45	barcode45_contig_1_Unknown_1_95|295962-295993
barcode31	barcode52_contig_1_Unknown_1_45|293938-293968
barcode37	barcode52_contig_1_Unknown_1_45|293938-293968
barcode52	barcode52_contig_1_Unknown_1_45|293938-293968
barcode53	barcode52_contig_1_Unknown_1_45|293938-293968
barcode64	barcode52_contig_1_Unknown_1_45|293938-293968
barcode93	barcode52_contig_1_Unknown_1_45|293938-293968
barcode58	barcode58_contig_1_Unknown_1_15|295445-295476
barcode45	barcode46_contig_1_Unknown_1_35|294410-294441
barcode46	barcode46_contig_1_Unknown_1_35|294410-294441
barcode47	barcode46_contig_1_Unknown_1_35|294410-294441
barcode61	barcode46_contig_1_Unknown_1_35|294410-294441
barcode58	barcode58_contig_1_Unknown_1_48|297426-297457
barcode03	barcode03_contig_1_Unknown_1_7|293720-293751
barcode32	barcode03_contig_1_Unknown_1_7|293720-293751
barcode51	barcode03_contig_1_Unknown_1_7|293720-293751
barcode65	barcode03_contig_1_Unknown_1_7|293720-293751
barcode89	barcode03_contig_1_Unknown_1_7|293720-293751
barcode61	barcode61_contig_1_Unknown_1_76|299055-299087
barcode01	barcode01_contig_1_Unknown_1_48|4599177-4599208
barcode56	barcode01_contig_1_Unknown_1_48|4599177-4599208
barcode01	barcode01_contig_1_Unknown_1_74|4600738-4600769
barcode56	barcode01_contig_1_Unknown_1_74|4600738-4600769
barcode83	barcode01_contig_1_Unknown_1_74|4600738-4600769
barcode58	barcode58_contig_1_Unknown_1_18|295626-295657
barcode01	barcode01_contig_1_Unknown_1_64|4600138-4600169
barcode56	barcode01_contig_1_Unknown_1_64|4600138-4600169
barcode83	barcode01_contig_1_Unknown_1_64|4600138-4600169
barcode83	barcode83_contig_1_Unknown_1_55|4568528-4568559
barcode03	barcode03_contig_1_Unknown_1_83|298283-298314
barcode32	barcode03_contig_1_Unknown_1_83|298283-298314
barcode51	barcode03_contig_1_Unknown_1_83|298283-298314
barcode65	barcode03_contig_1_Unknown_1_83|298283-298314
barcode89	barcode03_contig_1_Unknown_1_83|298283-298314
barcode58	barcode58_contig_1_Unknown_1_55|297846-297877
barcode45	barcode61_contig_1_Unknown_1_21|295756-295787
barcode52	barcode61_contig_1_Unknown_1_21|295756-295787
barcode61	barcode61_contig_1_Unknown_1_21|295756-295787
barcode03	barcode03_contig_1_Unknown_1_37|295520-295551
barcode32	barcode03_contig_1_Unknown_1_37|295520-295551
barcode51	barcode03_contig_1_Unknown_1_37|295520-295551
barcode65	barcode03_contig_1_Unknown_1_37|295520-295551
barcode89	barcode03_contig_1_Unknown_1_37|295520-295551
barcode93	barcode93_contig_2_Unknown_2_11|307835-307867
barcode03	barcode03_contig_1_Unknown_1_86|298463-298494
barcode32	barcode03_contig_1_Unknown_1_86|298463-298494
barcode51	barcode03_contig_1_Unknown_1_86|298463-298494
barcode65	barcode03_contig_1_Unknown_1_86|298463-298494
barcode89	barcode03_contig_1_Unknown_1_86|298463-298494
barcode02	barcode48_contig_3_Unknown_1_9|292795-292826
barcode36	barcode48_contig_3_Unknown_1_9|292795-292826
barcode43	barcode48_contig_3_Unknown_1_9|292795-292826
barcode48	barcode48_contig_3_Unknown_1_9|292795-292826
barcode54	barcode48_contig_3_Unknown_1_9|292795-292826
barcode63	barcode48_contig_3_Unknown_1_9|292795-292826
barcode69	barcode48_contig_3_Unknown_1_9|292795-292826
barcode70	barcode48_contig_3_Unknown_1_9|292795-292826
barcode91	barcode48_contig_3_Unknown_1_9|292795-292826
barcode95	barcode48_contig_3_Unknown_1_9|292795-292826
barcode43	barcode43_contig_1_Unknown_1_79|301387-301418
barcode54	barcode43_contig_1_Unknown_1_79|301387-301418
barcode91	barcode43_contig_1_Unknown_1_79|301387-301418
barcode95	barcode43_contig_1_Unknown_1_79|301387-301418
barcode31	barcode64_contig_1_Unknown_1_143|295410-295441
barcode37	barcode64_contig_1_Unknown_1_143|295410-295441
barcode53	barcode64_contig_1_Unknown_1_143|295410-295441
barcode64	barcode64_contig_1_Unknown_1_143|295410-295441
barcode58	barcode58_contig_1_Unknown_1_64|298387-298418
barcode45	barcode46_contig_1_Unknown_1_14|293150-293181
barcode46	barcode46_contig_1_Unknown_1_14|293150-293181
barcode47	barcode46_contig_1_Unknown_1_14|293150-293181
barcode52	barcode46_contig_1_Unknown_1_14|293150-293181
barcode61	barcode46_contig_1_Unknown_1_14|293150-293181
barcode03	barcode03_contig_1_Unknown_1_11|293960-293991
barcode32	barcode03_contig_1_Unknown_1_11|293960-293991
barcode51	barcode03_contig_1_Unknown_1_11|293960-293991
barcode65	barcode03_contig_1_Unknown_1_11|293960-293991
barcode89	barcode03_contig_1_Unknown_1_11|293960-293991
barcode01	barcode01_contig_1_Unknown_1_69|4600438-4600469
barcode56	barcode01_contig_1_Unknown_1_69|4600438-4600469
barcode83	barcode01_contig_1_Unknown_1_69|4600438-4600469
barcode46	barcode46_contig_1_Unknown_1_50|295311-295342
barcode47	barcode46_contig_1_Unknown_1_50|295311-295342
barcode58	barcode58_contig_1_Unknown_1_71|298808-298839
barcode43	barcode43_contig_1_Unknown_1_63|300427-300458
barcode54	barcode43_contig_1_Unknown_1_63|300427-300458
barcode91	barcode43_contig_1_Unknown_1_63|300427-300458
barcode95	barcode43_contig_1_Unknown_1_63|300427-300458
barcode02	barcode48_contig_3_Unknown_1_16|293215-293246
barcode36	barcode48_contig_3_Unknown_1_16|293215-293246
barcode48	barcode48_contig_3_Unknown_1_16|293215-293246
barcode63	barcode48_contig_3_Unknown_1_16|293215-293246
barcode69	barcode48_contig_3_Unknown_1_16|293215-293246
barcode70	barcode48_contig_3_Unknown_1_16|293215-293246
barcode45	barcode61_contig_1_Unknown_1_47|297316-297347
barcode61	barcode61_contig_1_Unknown_1_47|297316-297347
barcode02	barcode36_contig_1_Unknown_1_35|287304-287335
barcode14	barcode36_contig_1_Unknown_1_35|287304-287335
